timestamp_utc,case_file,case_name,run_name,family,dual_mode,seed_source,is_oracle,is_practical,blocks,num_blocks,seed_vm_policy,seed_qg_policy,termination,status,success,objective,objective_gap_vs_baseline_abs,objective_gap_vs_baseline_rel,objective_matches_baseline,shared_case_prep_time,build_time,solve_time,total_time,end_to_end_time,full_pipeline_time_including_shared_case_prep,log_path,hit_max_iter,iterations,dual_inf,constr_viol,var_bound_viol,compl_inf,overall_nlp_error,ipopt_reported_total_sec,ipopt_cpu_sec_no_func_eval,ipopt_cpu_sec_func_eval,ipopt_cpu_total_est,restoration_used,baseMVA,nb,nl,ng_total,ng_active,n_load_buses,n_ref_buses,n_pv_buses,n_pq_buses,total_pd_mw,total_qd_mvar,sum_pmax_mw,sum_pmin_mw,sum_qmax_mvar,sum_qmin_mvar,n_branch_with_limits,n_branch_out_of_service,gencost_any_pwl,gencost_max_poly_degree,gencost_any_quadratic,objective_value,total_pg_mw,total_qg_mvar,vm_min,vm_max,vm_mean,vm_std,va_min_rad,va_max_rad,va_mean_rad,va_std_rad,max_line_mva_from,max_line_mva_to,mean_line_mva_from,mean_line_mva_to,max_thermal_util_from,max_thermal_util_to,mean_thermal_util_from,mean_thermal_util_to,max_flow_limit_violation_sq_from,max_flow_limit_violation_sq_to,n_pg_at_lb,n_pg_at_ub,n_qg_at_lb,n_qg_at_ub,n_vm_at_lb,n_vm_at_ub,init_has_Pg,init_Pg_l2,init_Pg_linf,init_Pg_mean_abs,init_Pg_median_abs,init_Pg_max_abs,init_has_Qg,init_Qg_l2,init_Qg_linf,init_Qg_mean_abs,init_Qg_median_abs,init_Qg_max_abs,init_has_Vm,init_Vm_l2,init_Vm_linf,init_Vm_mean_abs,init_Vm_median_abs,init_Vm_max_abs,init_has_Va,init_Va_l2,init_Va_linf,init_Va_mean_abs,init_Va_median_abs,init_Va_max_abs,init_has_duals,init_has_constraint_duals,init_has_bound_mults,dist_to_baseline_Pg_l2,dist_to_baseline_Pg_linf,dist_to_baseline_Pg_mean_abs,dist_to_baseline_Pg_median_abs,dist_to_baseline_Pg_max_abs,dist_to_baseline_Qg_l2,dist_to_baseline_Qg_linf,dist_to_baseline_Qg_mean_abs,dist_to_baseline_Qg_median_abs,dist_to_baseline_Qg_max_abs,dist_to_baseline_Vm_l2,dist_to_baseline_Vm_linf,dist_to_baseline_Vm_mean_abs,dist_to_baseline_Vm_median_abs,dist_to_baseline_Vm_max_abs,dist_to_baseline_Va_l2,dist_to_baseline_Va_linf,dist_to_baseline_Va_mean_abs,dist_to_baseline_Va_median_abs,dist_to_baseline_Va_max_abs,dc_seed_mode,dc_solver,dc_solver_problem_type,dc_termination,dc_status,dc_build_time,dc_solve_time,dc_total_time,dc_objective
2026-03-22T16:49:27Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,baseline_default,baseline,none,case_default,0,1,,0,,,optimal,ok,1,9256.146410509922,,,,0.09068179130554199,0.800490140914917,14.982439756393433,15.78292989730835,15.78292989730835,15.873611688613892,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/baseline_default.log,0,40,1.8592274715904174e-10,5.999725789911451e-14,1.034441616809545e-07,6.969753736973964e-08,6.969753736973964e-08,10.035,,,10.035,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542369,42810.944331552586,17048.270615665602,1.009242425268354,1.1000000073560174,1.0598459031804586,0.014325553261040336,-0.6478875506028616,2.3853804270968946e-34,-0.24166722337210345,0.0958919779920648,1609.1115145601987,1605.8835364815195,36.041452926032875,36.0214787111268,0.9252292903340902,0.922532783128849,0.20158495570551996,0.20132097670285815,0.0,0.0,345,158,30,124,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-22T16:49:43Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Pg,oracle_ac_primal_only,none,ac_true,1,0,Pg,1,,,optimal,ok,1,9256.146410509946,1198057.6386437302,129.43373900000023,0,0.09068179130554199,1.346837043762207,14.491106986999512,15.837944030761719,15.837944030761719,15.92862582206726,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Pg.log,0,38,2.11894650208811e-10,5.5991613219297346e-14,1.034441616809545e-07,6.969753737190637e-08,6.969753737190637e-08,8.927,,,8.927,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542401,42810.94433155271,17048.270615666024,1.0092424252683576,1.1000000073560174,1.0598459031804606,0.014325553261039967,-0.6478875506028502,-3.0055657105089165e-34,-0.24166722337210242,0.09589197799206237,1609.1115145601943,1605.8835364815077,36.041452926032896,36.0214787111268,0.9252292903340796,0.9225327831288545,0.20158495570551982,0.20132097670285815,0.0,0.0,345,158,30,124,0,30,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,0,0,0,1.205036070928145e-12,1.205036070928145e-12,2.5422701918315293e-15,0.0,1.205036070928145e-12,8.837568361090118e-12,5.63660229602192e-12,8.759173282963461e-14,1.812439087700568e-14,5.63660229602192e-12,2.7413364699370496e-13,2.5091040356528538e-14,2.717044216574694e-15,2.220446049250313e-15,2.5091040356528538e-14,2.769191112472592e-13,1.3433698597964394e-14,2.3009499576237293e-15,1.27675647831893e-15,1.3433698597964394e-14,,,,,,,,,
2026-03-22T16:50:00Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Qg,oracle_ac_primal_only,none,ac_true,1,0,Qg,1,,,optimal,ok,1,9256.146410509955,1198057.6386437314,129.43373900000034,0,0.09068179130554199,2.275214910507202,14.393872022628784,16.669086933135986,16.669086933135986,16.75976872444153,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Qg.log,0,40,1.6387057110160898e-10,7.523862675760919e-14,1.034441616809545e-07,6.969753737006947e-08,6.969753737006947e-08,7.928,,,7.928,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542413,42810.944331552746,17048.270615665697,1.0092424252683538,1.1000000073560174,1.0598459031804592,0.014325553261040395,-0.6478875506028619,4.665574826871951e-34,-0.2416672233721028,0.09589197799206484,1609.111514560188,1605.8835364815088,36.04145292603296,36.02147871112685,0.9252292903341564,0.9225327831288818,0.20158495570552076,0.2013209767028589,0.0,0.0,345,158,30,124,0,30,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,0,0,1.5771828287977614e-12,1.5771828287824974e-12,3.327404573177906e-15,0.0,1.5771828287824974e-12,6.399035233742527e-12,4.05975253414681e-12,6.41711543256342e-14,7.327471962526033e-15,4.05975253414681e-12,3.2770022553014824e-13,2.5091040356528538e-14,2.902984007690777e-15,1.7763568394002505e-15,2.5091040356528538e-14,2.54340344259795e-13,1.3322676295501878e-14,2.159156702135505e-15,1.3322676295501878e-15,1.3322676295501878e-14,,,,,,,,,
2026-03-22T16:50:15Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Vm,oracle_ac_primal_only,none,ac_true,1,0,Vm,1,,,optimal,ok,1,9256.146410509957,1198057.6386437318,129.4337390000004,0,0.09068179130554199,1.3797781467437744,14.195846796035767,15.575624942779541,15.575624942779541,15.666306734085083,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Vm.log,0,36,1.6679496121703639e-10,5.3838877800416185e-14,1.034441616809545e-07,6.969753766419507e-08,6.969753766419507e-08,7.728,,,7.728,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542418,42810.94433155276,17048.27061565977,1.0092424252685204,1.1000000073560174,1.059845903180804,0.014325553260995647,-0.6478875506027106,7.103258666416312e-28,-0.24166722337207294,0.09589197799204022,1609.111514555179,1605.8835364765923,36.041452926038936,36.0214787111328,0.9252292903338741,0.9225327831286466,0.20158495570561027,0.20132097670294832,0.0,0.0,345,158,30,124,0,30,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,0,0,1.7592937924070057e-12,1.759259404821023e-12,3.743621095788512e-15,0.0,1.759259404821023e-12,3.496023821073615e-10,1.6512924361222758e-10,6.5300896575923175e-12,1.1194448146234492e-12,1.6512924361222758e-10,3.989482630134248e-11,2.041922186890588e-12,3.4575590495633894e-13,1.765254609153999e-13,2.041922186890588e-12,3.866149137468417e-12,3.3237301799715624e-13,3.936926982450673e-14,3.2307490016592055e-14,3.3237301799715624e-13,,,,,,,,,
2026-03-22T16:50:31Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Va,oracle_ac_primal_only,none,ac_true,1,0,Va,1,,,optimal,ok,1,9256.146410509964,1198057.6386437325,129.4337390000005,0,0.09068179130554199,2.509986162185669,13.340549945831299,15.850536108016968,15.850536108016968,15.94121789932251,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Va.log,0,37,3.73247782158102e-10,5.6142382068216344e-14,1.034441616809545e-07,6.969753766583851e-08,6.969753766583851e-08,7.821,,,7.821,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542425,42810.94433155279,17048.270615660138,1.0092424252685832,1.1000000073560174,1.0598459031808751,0.01432555326098703,-0.6478875506026626,-9.034220833000445e-32,-0.24166722337206217,0.0958919779920334,1609.1115145541448,1605.8835364755953,36.041452926041124,36.02147871113516,0.9252292903339295,0.9225327831287023,0.20158495570562956,0.2013209767029682,0.0,0.0,345,158,30,124,0,30,0,,,,,,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0,0,2.049522526402243e-12,2.049471703458039e-12,4.36293933533846e-15,0.0,2.049471703458039e-12,4.0040500302795783e-10,1.851434561217502e-10,7.760025038015845e-12,1.500174984236935e-12,1.851434561217502e-10,4.82613689502155e-11,2.4296120670896926e-12,4.1646094294747306e-13,2.0872192862952943e-13,2.4296120670896926e-12,4.927871457943039e-12,3.582412144709224e-13,5.086068266119289e-14,4.322930902134203e-14,3.582412144709224e-13,,,,,,,,,
2026-03-22T16:50:47Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Pg_Qg,oracle_ac_primal_only,none,ac_true,1,0,Pg+Qg,2,,,optimal,ok,1,9256.146410509959,1198057.6386437318,129.4337390000004,0,0.09068179130554199,3.3988349437713623,12.408148050308228,15.80698299407959,15.80698299407959,15.897664785385132,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Pg_Qg.log,0,37,3.8203967276772114e-10,6.538479576634127e-14,1.034441616809545e-07,6.969753766310863e-08,6.969753766310863e-08,7.261,,,7.261,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542418,42810.94433155277,17048.270615666643,1.0092424252683558,1.1000000073560174,1.0598459031804583,0.014325553261039204,-0.6478875506028507,5.954043594737643e-34,-0.2416672233720996,0.09589197799206237,1609.111514560169,1605.883536481478,36.04145292603293,36.02147871112678,0.9252292903341748,0.9225327831289,0.20158495570551976,0.20132097670285767,0.0,0.0,345,158,30,124,0,30,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,0,0,1.7787993300544258e-12,1.7787993300544258e-12,3.752741202656939e-15,0.0,1.7787993300544258e-12,1.6314151492683222e-10,9.38056299304435e-11,9.185299577609951e-13,1.0658141036401503e-14,9.38056299304435e-11,3.6765195967215133e-13,5.129230373768223e-14,2.6713637782338073e-15,1.5543122344752192e-15,5.129230373768223e-14,4.805038765105449e-13,2.4313884239290928e-14,4.473339138405496e-15,2.42861286636753e-15,2.4313884239290928e-14,,,,,,,,,
2026-03-22T16:51:03Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Pg_Vm,oracle_ac_primal_only,none,ac_true,1,0,Pg+Vm,2,,,optimal,ok,1,9256.146410509935,1198057.638643729,129.4337390000001,0,0.09068179130554199,3.8448140621185303,12.200721979141235,16.045536041259766,16.045536041259766,16.136217832565308,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Pg_Vm.log,0,34,2.2792668655624073e-10,6.546653506548035e-14,1.034441616809545e-07,6.96975373734714e-08,6.96975373734714e-08,7.255,,,7.255,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.785054239,42810.94433155266,17048.270615659858,1.00924242526852,1.1000000073560174,1.0598459031808065,0.014325553260994864,-0.647887550602708,-2.980292060853882e-27,-0.24166722337207228,0.09589197799203968,1609.1115145551737,1605.8835364765873,36.04145292603878,36.021478711132715,0.9252292903338935,0.9225327831286657,0.20158495570561075,0.20132097670294888,0.0,0.0,345,158,30,124,0,30,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,0,0,7.403784361047505e-13,7.402967128200544e-13,1.5939327336503357e-15,0.0,7.402967128200544e-13,3.093861955522817e-10,1.651054848395006e-10,5.91904807296805e-12,1.1272163757958253e-12,1.651054848395006e-10,4.000462227304468e-11,2.043476499125063e-12,3.479805501524127e-13,1.7885692926711272e-13,2.043476499125063e-12,3.896835806329549e-12,3.314570840018405e-13,3.9689765122186234e-14,3.2987501619174964e-14,3.314570840018405e-13,,,,,,,,,
2026-03-22T16:51:17Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Pg_Va,oracle_ac_primal_only,none,ac_true,1,0,Pg+Va,2,,,optimal,ok,1,9256.146410509971,1198057.6386437335,129.43373900000057,0,0.09068179130554199,2.236538887023926,11.639286041259766,13.875824928283691,13.875824928283691,13.966506719589233,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Pg_Va.log,0,32,2.0915725949219374e-10,6.121872001283124e-14,1.034441616809545e-07,6.969753738563001e-08,6.969753738563001e-08,6.779,,,6.779,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542434,42810.944331552826,17048.27061565869,1.009242425268585,1.1000000073560174,1.0598459031808762,0.014325553260986832,-0.6478875506026599,-2.491989447024473e-31,-0.24166722337206073,0.0958919779920328,1609.1115145541753,1605.8835364756203,36.04145292604101,36.02147871113502,0.9252292903338963,0.922532783128687,0.20158495570562956,0.20132097670296795,0.0,0.0,345,158,30,124,0,30,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3763651945324246e-12,2.376321361907685e-12,5.052502896280806e-15,0.0,2.376321361907685e-12,3.6511345663778006e-10,1.8498980125514208e-10,7.161026789422318e-12,1.4796219804935618e-12,1.8498980125514208e-10,4.8264560624957176e-11,2.4282797994601424e-12,4.174809039375759e-13,2.1016521856154213e-13,2.4282797994601424e-12,5.047877522126481e-12,3.5674241338767843e-13,5.2008325645676866e-14,4.411748744104216e-14,3.5674241338767843e-13,,,,,,,,,
2026-03-22T16:51:33Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Qg_Vm,oracle_ac_primal_only,none,ac_true,1,0,Qg+Vm,2,,,optimal,ok,1,9256.14641050997,1198057.6386437332,129.43373900000054,0,0.09068179130554199,2.826046943664551,12.648538827896118,15.474585771560669,15.474585771560669,15.565267562866211,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Qg_Vm.log,0,36,3.5808420893414056e-10,5.2368017003943515e-14,1.034441616809545e-07,6.969753766435475e-08,6.969753766435475e-08,7.654,,,7.654,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542432,42810.94433155282,17048.270615660495,1.009242425268518,1.1000000073560174,1.059845903180803,0.014325553260994857,-0.6478875506027079,-4.0217619911239506e-28,-0.24166722337207114,0.09589197799203938,1609.1115145551746,1605.8835364766005,36.041452926038914,36.02147871113282,0.9252292903339393,0.9225327831286959,0.20158495570561036,0.2013209767029484,0.0,0.0,345,158,30,124,0,30,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,0,0,2.3037390343888803e-12,2.3037127760972e-12,4.8922422611345054e-15,0.0,2.3037127760972e-12,3.487132569695349e-10,1.6469337005275975e-10,6.519892949340772e-12,1.1159198565202644e-12,1.6469337005275975e-10,3.977243740558193e-11,2.042810365310288e-12,3.4443180015425864e-13,1.744160371686121e-13,2.042810365310288e-12,3.9919425013487655e-12,3.326228181776969e-13,4.060109909564412e-14,3.3639757646142243e-14,3.326228181776969e-13,,,,,,,,,
2026-03-22T16:51:48Z,test_cases/pglib_opf_case5658_epigrids.mat,pglib_opf_case5658_epigrids,oracle_ac_primal_only__Qg_Va,oracle_ac_primal_only,none,ac_true,1,0,Qg+Va,2,,,optimal,ok,1,9256.14641050995,1198057.6386437307,129.4337390000003,0,0.09068179130554199,2.328441858291626,12.623301982879639,14.951743841171265,14.951743841171265,15.042425632476807,acopf_acdc_paper_study/cases/pglib_opf_case5658_epigrids/logs/oracle_ac_primal_only__Qg_Va.log,0,37,5.452059193407255e-10,6.469744820431073e-14,1.034441616809545e-07,6.969753733730407e-08,6.969753733730407e-08,7.838,,,7.838,False,100.0,5658,9078,474,474,4166,1,104,5553,42383.100000000006,18131.88,66718.76,28330.64,37509.75,-22414.72,9078,6,0,2,1,1207313.7850542406,42810.944331552724,17048.270615658832,1.0092424252685843,1.1000000073560174,1.0598459031808765,0.014325553260987105,-0.6478875506026658,1.0792001419856477e-31,-0.24166722337206434,0.09589197799203389,1609.1115145541817,1605.8835364756196,36.04145292604107,36.02147871113504,0.9252292903339108,0.9225327831286767,0.20158495570562968,0.201320976702968,0.0,0.0,345,158,30,124,0,30,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3734217203829795e-12,1.3733458814613186e-12,2.9365062310129545e-15,0.0,1.3733458814613186e-12,3.661247475097181e-10,1.849251862751089e-10,7.183010526481151e-12,1.4982459717316488e-12,1.849251862751089e-10,4.8419667418570994e-11,2.432942736163568e-12,4.1799571148925606e-13,2.0894397323445446e-13,2.432942736163568e-12,4.785484211298951e-12,3.560485239972877e-13,4.919459757581592e-14,4.1022740759899534e-14,3.560485239972877e-13,,,,,,,,,
