timestamp_utc,case_file,case_name,run_name,family,dual_mode,seed_source,is_oracle,is_practical,blocks,num_blocks,seed_vm_policy,seed_qg_policy,termination,status,success,objective,objective_gap_vs_baseline_abs,objective_gap_vs_baseline_rel,objective_matches_baseline,shared_case_prep_time,build_time,solve_time,total_time,end_to_end_time,full_pipeline_time_including_shared_case_prep,log_path,hit_max_iter,iterations,dual_inf,constr_viol,var_bound_viol,compl_inf,overall_nlp_error,ipopt_reported_total_sec,ipopt_cpu_sec_no_func_eval,ipopt_cpu_sec_func_eval,ipopt_cpu_total_est,restoration_used,baseMVA,nb,nl,ng_total,ng_active,n_load_buses,n_ref_buses,n_pv_buses,n_pq_buses,total_pd_mw,total_qd_mvar,sum_pmax_mw,sum_pmin_mw,sum_qmax_mvar,sum_qmin_mvar,n_branch_with_limits,n_branch_out_of_service,gencost_any_pwl,gencost_max_poly_degree,gencost_any_quadratic,objective_value,total_pg_mw,total_qg_mvar,vm_min,vm_max,vm_mean,vm_std,va_min_rad,va_max_rad,va_mean_rad,va_std_rad,max_line_mva_from,max_line_mva_to,mean_line_mva_from,mean_line_mva_to,max_thermal_util_from,max_thermal_util_to,mean_thermal_util_from,mean_thermal_util_to,max_flow_limit_violation_sq_from,max_flow_limit_violation_sq_to,n_pg_at_lb,n_pg_at_ub,n_qg_at_lb,n_qg_at_ub,n_vm_at_lb,n_vm_at_ub,init_has_Pg,init_Pg_l2,init_Pg_linf,init_Pg_mean_abs,init_Pg_median_abs,init_Pg_max_abs,init_has_Qg,init_Qg_l2,init_Qg_linf,init_Qg_mean_abs,init_Qg_median_abs,init_Qg_max_abs,init_has_Vm,init_Vm_l2,init_Vm_linf,init_Vm_mean_abs,init_Vm_median_abs,init_Vm_max_abs,init_has_Va,init_Va_l2,init_Va_linf,init_Va_mean_abs,init_Va_median_abs,init_Va_max_abs,init_has_duals,init_has_constraint_duals,init_has_bound_mults,dist_to_baseline_Pg_l2,dist_to_baseline_Pg_linf,dist_to_baseline_Pg_mean_abs,dist_to_baseline_Pg_median_abs,dist_to_baseline_Pg_max_abs,dist_to_baseline_Qg_l2,dist_to_baseline_Qg_linf,dist_to_baseline_Qg_mean_abs,dist_to_baseline_Qg_median_abs,dist_to_baseline_Qg_max_abs,dist_to_baseline_Vm_l2,dist_to_baseline_Vm_linf,dist_to_baseline_Vm_mean_abs,dist_to_baseline_Vm_median_abs,dist_to_baseline_Vm_max_abs,dist_to_baseline_Va_l2,dist_to_baseline_Va_linf,dist_to_baseline_Va_mean_abs,dist_to_baseline_Va_median_abs,dist_to_baseline_Va_max_abs,dc_seed_mode,dc_solver,dc_solver_problem_type,dc_termination,dc_status,dc_build_time,dc_solve_time,dc_total_time,dc_objective
2026-03-22T04:22:13Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,baseline_default,baseline,none,case_default,0,1,,0,,,optimal,ok,1,11061.68578362251,,,,0.19222211837768555,2.7100977897644043,30.325716018676758,33.03581380844116,33.03581380844116,33.22803592681885,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/baseline_default.log,0,79,3.9096470156377826e-08,5.073064383905729e-07,3.636231049597427e-08,9.537704649720744e-08,5.073064383905729e-07,22.349,,,22.349,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.3453040887,76037.58331039283,13328.153282461193,0.8999999901132826,1.10000001067332,1.060576419785498,0.03681781656247298,-0.4394338644687643,1.4966488517568142,0.194899960215699,0.4430576671449825,3293.3130454839934,3259.9858988163787,61.98071061051782,62.104892174060495,1.0000000042319352,1.0000000222006005,0.15919759518194562,0.15948361598233957,5.564230054488917e-08,8.019967051575705e-09,1259,748,809,187,6,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-22T04:22:44Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Pg,oracle_ac_primal_only,none,ac_true,1,0,Pg,1,,,optimal,ok,1,13107.412309472706,1342969.6595192784,121.40732305989252,0,0.19222211837768555,2.4265708923339844,29.01200580596924,31.438576698303223,31.438576698303223,31.630798816680908,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Pg.log,0,77,3.422826718517641e-08,4.2345969147872253e-07,3.636231049597427e-08,1.0704672913693941e-07,4.2345969147872253e-07,21.725,,,21.725,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.345302901,76037.58330670669,13328.15326355382,0.8999999901132826,1.10000001067332,1.0605764209002688,0.03681781692221015,-0.4394338616020397,1.4966488557486777,0.19489996341975196,0.4430576666733946,3293.313044188921,3259.9858976621263,61.980711045170764,62.104892592174615,1.0000000042319188,1.0000000222005976,0.15919759579923287,0.15948361656443766,5.564207938846266e-08,8.019966024619407e-09,1259,748,809,187,6,180,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,0,0,0,6.262039680054683e-08,3.0314919463592105e-08,7.754880501847533e-11,2.6020852139652106e-18,3.0314919463592105e-08,0.00011169610454215902,6.458139683641374e-05,2.796432824667583e-07,8.504308368628699e-12,6.458139683641374e-05,3.29177397302183e-06,1.4723240921998837e-06,5.09397083521268e-09,8.242816429415711e-10,1.4723240921998837e-06,4.166991648520095e-07,8.318408475926908e-08,3.3846792706125068e-09,2.9915818017256512e-09,8.318408475926908e-08,,,,,,,,,
2026-03-22T04:23:20Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Qg,oracle_ac_primal_only,none,ac_true,1,0,Qg,1,,,optimal,ok,1,11061.685783622517,1342969.659520467,121.40732305999998,0,0.19222211837768555,4.087376832962036,31.48028802871704,35.56766486167908,35.56766486167908,35.75988698005676,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Qg.log,0,82,3.9095821792535014e-08,5.073064549120793e-07,3.636231049597427e-08,9.537704628733058e-08,5.073064549120793e-07,24.172,,,24.172,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.3453040896,76037.58331039277,13328.153282460273,0.8999999901132826,1.10000001067332,1.0605764197854963,0.0368178165624801,-0.4394338644687078,1.4966488517568415,0.19489996021580355,0.4430576671449673,3293.313045483885,3259.985898816285,61.98071061051776,62.10489217406044,1.0000000042319364,1.0000000222005834,0.15919759518194673,0.15948361598234062,5.564231386756546e-08,8.019960834326767e-09,1259,748,809,187,6,180,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,0,0,8.115897048399546e-12,4.714451051768265e-12,9.57691439654493e-15,0.0,4.714451051768265e-12,1.4603992472174614e-11,7.933653733971369e-12,8.796402868199382e-14,1.3877787807814457e-17,7.933653733971369e-12,2.112583260727997e-12,1.7041923427996153e-13,1.446096575818956e-14,9.325873406851315e-15,1.7041923427996153e-13,1.188981831087854e-11,3.3767433293974136e-13,1.0453912757961339e-13,9.564571357145724e-14,3.3767433293974136e-13,,,,,,,,,
2026-03-22T04:25:24Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Vm,oracle_ac_primal_only,none,ac_true,1,0,Vm,1,,,maxIterations,warning,0,14544.88806697018,,,,0.19222211837768555,2.4171392917633057,121.93966889381409,124.35680818557739,124.35680818557739,124.54903030395508,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Vm.log,1,300,2763365.826985292,0.2501540359660416,0.0,346.2102343004287,1755.4782801625208,114.502,,,114.502,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-22T04:25:56Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Va,oracle_ac_primal_only,none,ac_true,1,0,Va,1,,,optimal,ok,1,11061.685783622539,1342969.65952047,121.40732306000025,0,0.19222211837768555,5.0590879917144775,26.693204879760742,31.75229287147522,31.75229287147522,31.944514989852905,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Va.log,0,65,3.909643464057095e-08,5.07305608153652e-07,3.636231049597427e-08,9.53770662703649e-08,5.07305608153652e-07,18.718,,,18.718,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.3453040926,76037.58331038924,13328.153282426996,0.8999999901132826,1.10000001067332,1.0605764197854903,0.03681781656256436,-0.4394338644678592,1.4966488517585563,0.19489996021722525,0.4430576671450186,3293.313045481831,3259.9858988144797,61.98071061042751,62.10489217396948,1.0000000042319355,1.000000022200586,0.15919759518187282,0.15948361598226948,5.5642302321246007e-08,8.019961861283065e-09,1259,748,809,187,6,180,0,,,,,,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1.8559833518477867e-10,1.389311998778453e-10,1.9850442166147137e-13,0.0,1.389311998778453e-10,2.548830601103507e-09,7.175078309273886e-10,1.4701445126727736e-11,3.767819389821625e-15,7.175078309273886e-10,1.2738523441859008e-10,2.2795099141603714e-11,6.12561534829581e-13,2.7189361873070084e-13,2.2795099141603714e-11,1.5766941636178182e-10,3.782640867200371e-12,1.5284115787231323e-12,1.6114887202434147e-12,3.782640867200371e-12,,,,,,,,,
2026-03-22T04:26:30Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Pg_Qg,oracle_ac_primal_only,none,ac_true,1,0,Pg+Qg,2,,,optimal,ok,1,13107.412309472656,1342969.6595192736,121.40732305989208,0,0.19222211837768555,4.274283170700073,29.719309091567993,33.993592262268066,33.993592262268066,34.18581438064575,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Pg_Qg.log,0,78,3.422726772729504e-08,4.234582515697666e-07,3.636231049597427e-08,1.0704665938352256e-07,4.234582515697666e-07,21.988,,,21.988,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.345302896,76037.58330670657,13328.1532635549,0.8999999901132826,1.10000001067332,1.0605764209002613,0.036817816922224356,-0.43943386160194464,1.4966488557489679,0.1948999634199199,0.4430576666734153,3293.313044188964,3259.985897662163,61.980711045175944,62.10489259217953,1.000000004231918,1.0000000222006151,0.1591975957992431,0.15948361656444732,5.5642070506678465e-08,8.019972297379496e-09,1259,748,809,187,6,180,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,0,0,6.262414754177082e-08,3.031616913062862e-08,7.755177614459687e-11,2.6020852139652106e-18,3.031616913062862e-08,0.00011169750662756686,6.458236312296278e-05,2.7964652019562816e-07,8.504287551946987e-12,6.458236312296278e-05,3.2918063623443074e-06,1.4723352637080467e-06,5.094010818496031e-09,8.242595495033811e-10,1.4723352637080467e-06,4.1671335833126054e-07,8.318490316017169e-08,3.3848450800662323e-09,2.991771441696045e-09,8.318490316017169e-08,,,,,,,,,
2026-03-22T04:27:36Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Pg_Vm,oracle_ac_primal_only,none,ac_true,1,0,Pg+Vm,2,,,optimal,ok,1,13107.412309470259,1342969.659519026,121.40732305986971,0,0.19222211837768555,4.045993089675903,61.83259081840515,65.87858390808105,65.87858390808105,66.07080602645874,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Pg_Vm.log,0,169,2.830536996427385e-08,3.481666347691925e-07,3.636231049597427e-08,1.0525548697490117e-07,3.481666347691925e-07,54.44,,,54.44,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.3453026486,76037.58330547916,13328.153274809463,0.8999999901132826,1.10000001067332,1.0605764212051905,0.03681781682052473,-0.4394338606666452,1.4966488605159252,0.19489996460677353,0.4430576665579468,3293.3130437782715,3259.9858972960583,61.98071128124359,62.10489281634587,1.0000000042319157,1.0000000222005772,0.1591975963828167,0.15948361712019044,5.5642038532255356e-08,8.019958558369567e-09,1259,748,809,187,6,180,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,0,0,8.790142585915618e-08,4.354517280091841e-08,1.098424268467512e-10,6.938893903907228e-18,4.354517280091841e-08,0.0001743633071648428,0.0001153308318795794,4.3423355569957883e-07,1.3113169621339904e-11,0.0001153308318795794,5.16981981366494e-06,2.5265103498206543e-06,7.687384727406154e-09,1.2458048481711614e-09,2.5265103498206543e-06,5.929645226533337e-07,1.1993315404690286e-07,4.659605337239996e-09,4.078291468423423e-09,1.1993315404690286e-07,,,,,,,,,
2026-03-22T04:28:35Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Pg_Va,oracle_ac_primal_only,none,ac_true,1,0,Pg+Va,2,,,optimal,ok,1,13107.412309470292,1342969.6595190293,121.40732305987,0,0.19222211837768555,2.595254898071289,56.55416297912598,59.149417877197266,59.149417877197266,59.34163999557495,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Pg_Va.log,0,144,2.8306120052064125e-08,3.481666583909221e-07,3.636231049597427e-08,1.0525548765641946e-07,3.481666583909221e-07,47.271,,,47.271,True,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.3453026519,76037.58330547856,13328.153274798007,0.8999999901132826,1.10000001067332,1.0605764212051578,0.03681781682060031,-0.4394338606661192,1.4966488605178287,0.19489996460736211,0.44305766655796697,3293.313043777155,3259.9858972950656,61.98071128123761,62.1048928163391,1.0000000042319137,1.0000000222006076,0.1591975963828077,0.15948361712018172,5.5642013663259604e-08,8.01996954957751e-09,1259,748,809,187,6,180,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0,0,8.790504256117248e-08,4.357241767394271e-08,1.0981476672491868e-10,6.938893903907228e-18,4.357241767394271e-08,0.00017436340621385788,0.00011533097167889736,4.3423354825165264e-07,1.3113093293506961e-11,0.00011533097167889736,5.169822450294574e-06,2.5265134171448267e-06,7.68739808906238e-09,1.2456444209441031e-09,2.5265134171448267e-06,5.930076603943556e-07,1.199337490709329e-07,4.6601792126283796e-09,4.078923726558159e-09,1.199337490709329e-07,,,,,,,,,
2026-03-22T04:30:37Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Qg_Vm,oracle_ac_primal_only,none,ac_true,1,0,Qg+Vm,2,,,maxIterations,warning,0,14550.874027723357,,,,0.19222211837768555,4.071687936782837,117.57427716255188,121.64596509933472,121.64596509933472,121.8381872177124,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Qg_Vm.log,1,300,1692219.3558484847,0.25712192373578246,0.0,1294.0248193820692,1052.4422505494906,108.198,,,108.198,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-22T04:31:07Z,test_cases/pglib_opf_case10000_goc.mat,pglib_opf_case10000_goc,oracle_ac_primal_only__Qg_Va,oracle_ac_primal_only,none,ac_true,1,0,Qg+Va,2,,,optimal,ok,1,11061.685783622512,1342969.6595204663,121.40732305999991,0,0.19222211837768555,2.562387228012085,27.305267095565796,29.86765432357788,29.86765432357788,30.059876441955566,acopf_acdc_paper_study/cases/pglib_opf_case10000_goc/logs/oracle_ac_primal_only__Qg_Va.log,0,63,3.90925935181706e-08,5.072400138857874e-07,3.636231049597427e-08,9.537893293854754e-08,5.072400138857874e-07,18.046,,,18.046,False,100.0,10000,13193,2089,2016,3984,1,1294,8705,73675.166,17836.098,184430.77000000002,56156.380000000005,85484.939,-23533.08,13193,0,0,2,1,1354031.345304089,76037.58331038842,13328.153282443995,0.8999999901132826,1.10000001067332,1.0605764197856176,0.0368178165623078,-0.439433864467036,1.496648851762753,0.19489996021827288,0.44305766714494343,3293.313045481647,3259.985898814319,61.980710610574455,62.10489217410757,1.0000000042319364,1.0000000222005823,0.15919759518244678,0.15948361598282812,5.564231386756546e-08,8.019960445748708e-09,1259,748,809,187,6,180,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,,,,,,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1.867903897856397e-10,1.4227075073591777e-10,2.0302796481487093e-13,0.0,1.4227075073591777e-10,6.518329845902393e-08,4.400143380212107e-08,1.5727753745477702e-10,8.271161533457416e-15,4.400143380212107e-08,1.7802425032997064e-09,9.638001507994431e-10,2.50789334854673e-12,4.588551760775772e-13,9.638001507994431e-10,2.87978460808323e-10,3.827649308618675e-11,2.62707936481008e-12,2.6022517474189044e-12,3.827649308618675e-11,,,,,,,,,
