family,blocks,num_blocks,seed_vm_policy,seed_qg_policy,n,avg_solve_time,median_solve_time,avg_end_to_end_time,median_end_to_end_time,avg_full_pipeline_time_including_shared_case_prep,median_full_pipeline_time_including_shared_case_prep,avg_iterations,median_iterations,n_matching_objective,share_matching_objective
oracle_ac_constraint_dual,Pg+Qg+Vm,3,,,16,13.761808067560196,3.724198818206787,14.71939080953598,4.2000792026519775,14.758234024047852,4.230387926101685,86.5625,42.5,0,0.0
oracle_ac_constraint_dual,Pg+Qg+Vm+Va,4,,,18,6.164269937409295,1.9438090324401855,8.005966226259867,2.537220597267151,8.074703574180603,2.548410654067993,6.5,5.5,0,0.0
oracle_ac_constraint_dual,Pg+Va,2,,,17,18.769194266375372,3.013284921646118,19.955411546370563,3.2460739612579346,20.01451021082261,3.254027843475342,72.3529411764706,33,0,0.0
oracle_ac_constraint_dual,Pg+Vm,2,,,14,6.322765520640782,0.9894070625305176,6.882523366383144,1.0566561222076416,6.9086688075746805,1.0856528282165527,55.857142857142854,23.5,0,0.0
oracle_ac_constraint_dual,Pg+Vm+Va,3,,,16,9.77460989356041,1.7559329271316528,10.750685691833496,2.0068061351776123,10.789528906345367,2.0338786840438843,39.0625,20.0,0,0.0
oracle_ac_constraint_dual,Qg,1,,,13,12.24604764351478,0.6117360591888428,12.779323101043701,0.6651909351348877,12.804501350109394,0.6769931316375732,86.3076923076923,63,0,0.0
oracle_ac_constraint_dual,Qg+Va,2,,,12,7.864513178666432,0.9086085557937622,8.42308763662974,0.9647064208984375,8.44731499751409,0.9919325113296509,77.25,72.5,0,0.0
oracle_ac_constraint_dual,Qg+Vm,2,,,14,17.678975173405238,1.542590618133545,18.258288519723074,1.5977182388305664,18.286184975079127,1.6267149448394775,113.85714285714286,85.0,0,0.0
oracle_ac_constraint_dual,Qg+Vm+Va,3,,,12,15.128352602322897,0.49462687969207764,15.813380797704061,0.5194334983825684,15.839994410673777,0.5268661975860596,90.41666666666667,73.0,0,0.0
oracle_ac_constraint_dual,Va,1,,,14,15.427606344223022,1.3390800952911377,16.269549710409983,1.4113595485687256,16.297446165766036,1.4403562545776367,91.5,89.0,0,0.0
oracle_ac_constraint_dual,Vm,1,,,14,16.80769077369145,1.4413299560546875,17.6061965908323,1.5144588947296143,17.634093046188354,1.5434556007385254,103.5,81.0,0,0.0
oracle_ac_constraint_dual,Vm+Va,2,,,13,14.998788393460787,0.9249539375305176,15.62838336137625,0.9640469551086426,15.653561610441942,0.9758491516113281,99.92307692307692,90,0,0.0
oracle_ac_dual_only_bounds,,0,,,14,8.635879840169634,1.7949455976486206,9.414474180766515,1.858664631843567,9.451584134783063,1.887661337852478,64.92857142857143,47.0,0,0.0
oracle_ac_dual_only_constraint,,0,,,13,10.357331220920269,1.0229299068450928,11.14586798961346,1.0591328144073486,11.168408705638004,1.0709350109100342,80.53846153846153,65,0,0.0
oracle_ac_dual_only_full,,0,,,14,5.125751239912851,0.7318228483200073,5.694299629756382,0.8912638425827026,5.720445070947919,0.9202605485916138,47.42857142857143,23.5,0,0.0
oracle_ac_primal_dual,Pg,1,,,13,19.946065755990837,1.2595062255859375,20.936453342437744,1.360978126525879,20.98413190474877,1.4071693420410156,108.23076923076923,58,0,0.0
oracle_ac_primal_dual,Pg+Qg,2,,,13,15.527284438793476,0.6138231754302979,16.199669654552753,0.682056188583374,16.222736468681923,0.6938583850860596,99.15384615384616,58,0,0.0
oracle_ac_primal_dual,Pg+Qg+Va,3,,,14,6.658191408429827,1.9833365678787231,7.352686643600464,2.0539910793304443,7.378832084792001,2.0829877853393555,56.857142857142854,49.5,0,0.0
oracle_ac_primal_dual,Pg+Qg+Vm,3,,,14,18.39635224001748,0.753371000289917,19.275818160602025,0.8058435916900635,19.322368230138505,0.8348402976989746,79.78571428571429,27.0,0,0.0
oracle_ac_primal_dual,Pg+Qg+Vm+Va,4,,,18,5.868293378088209,1.803743839263916,7.781010932392544,2.4108959436416626,7.84974828031328,2.422086000442505,4.111111111111111,3.5,0,0.0
oracle_ac_primal_dual,Pg+Va,2,,,15,11.099530760447184,1.368736982345581,11.894211673736573,1.4127438068389893,11.944159809748331,1.4245460033416748,66.4,57,0,0.0
oracle_ac_primal_dual,Pg+Vm,2,,,14,11.835386667932783,0.8220694065093994,12.52246584211077,0.8879934549331665,12.548611283302307,0.9169901609420776,89.35714285714286,45.5,0,0.0
oracle_ac_primal_dual,Pg+Vm+Va,3,,,15,6.98636155128479,1.2726759910583496,7.775302934646606,1.406318187713623,7.803920888900757,1.4181203842163086,42.86666666666667,31,0,0.0
oracle_ac_primal_dual,Qg,1,,,10,9.677968907356263,0.3008514642715454,10.039847660064698,0.3274350166320801,10.054549264907838,0.33309710025787354,114.8,60.5,0,0.0
oracle_ac_primal_dual,Qg+Va,2,,,11,9.036691622300582,0.29199695587158203,9.362567901611328,0.32554101943969727,9.38013219833374,0.32860422134399414,130.8181818181818,87,0,0.0
oracle_ac_primal_dual,Qg+Vm,2,,,10,7.465928745269776,0.27143633365631104,7.9049251794815065,0.28816378116607666,7.923450517654419,0.2938258647918701,100.3,66.5,0,0.0
oracle_ac_primal_dual,Qg+Vm+Va,3,,,10,8.319382429122925,0.28058159351348877,8.653945302963256,0.2909836769104004,8.672470641136169,0.29664576053619385,102.2,57.5,0,0.0
oracle_ac_primal_dual,Va,1,,,12,12.98426220814387,1.29820716381073,13.430468936761221,1.3356151580810547,13.451838970184326,1.343047857284546,130.16666666666666,116.0,0,0.0
oracle_ac_primal_dual,Vm,1,,,10,8.089537930488586,0.2701455354690552,8.344822692871094,0.37975013256073,8.363348031044007,0.382840633392334,109.7,54.0,0,0.0
oracle_ac_primal_dual,Vm+Va,2,,,11,8.696651415391402,0.5672440528869629,9.040415568785233,0.5825610160827637,9.057979865507646,0.5856242179870605,121.0909090909091,108,0,0.0
oracle_ac_primal_dual_all_bounds,Pg,1,,,17,22.734867278267355,3.2147128582000732,23.828633392558377,3.985234022140503,23.887732057010425,3.9996602535247803,91.6470588235294,30,0,0.0
oracle_ac_primal_dual_all_bounds,Pg+Qg,2,,,14,13.63938273702349,0.8735944032669067,14.558714815548488,0.9903014898300171,14.595824769565038,1.0192981958389282,60.142857142857146,32.0,0,0.0
oracle_ac_primal_dual_all_bounds,Pg+Qg+Va,3,,,17,7.381365229101742,1.6248970031738281,9.28426046932445,2.0266880989074707,9.334500845740823,2.034641981124878,15.058823529411764,9,0,0.0
oracle_ac_primal_dual_all_bounds,Pg+Qg+Vm,3,,,14,18.15170238699232,0.7654678821563721,18.96425151824951,0.8116223812103271,19.010801587785995,0.8406190872192383,79.78571428571429,27.0,0,0.0
oracle_ac_primal_dual_all_bounds,Pg+Qg+Vm+Va,4,,,18,5.71513032913208,1.7862249612808228,7.688874032762316,2.3886523246765137,7.757611380683051,2.399842381477356,4.111111111111111,3.5,0,0.0
oracle_ac_primal_dual_all_bounds,Pg+Va,2,,,18,17.452574849128723,2.0007710456848145,19.378265539805096,2.589722514152527,19.44700288772583,2.600912570953369,34.111111111111114,8.5,0,0.0
oracle_ac_primal_dual_all_bounds,Pg+Vm,2,,,15,13.557263167699178,1.1478080749511719,14.274608659744263,1.1970939636230469,14.311825879414876,1.2432851791381836,74,21,0,0.0
oracle_ac_primal_dual_all_bounds,Pg+Vm+Va,3,,,18,13.584326797061497,1.835580587387085,15.536857114897835,2.2645552158355713,15.60559446281857,2.2757452726364136,18.166666666666668,4.0,0,0.0
oracle_ac_primal_dual_all_bounds,Qg,1,,,14,5.472311070987156,1.2326589822769165,6.311004928180149,1.402155876159668,6.337150369371686,1.431152582168579,49,35.0,0,0.0
oracle_ac_primal_dual_all_bounds,Qg+Va,2,,,17,12.315654993057251,1.6442348957061768,13.81493561408099,2.058666944503784,13.865175990497365,2.0666208267211914,27.529411764705884,7,0,0.0
oracle_ac_primal_dual_all_bounds,Qg+Vm,2,,,15,10.741763369242351,0.7916700839996338,11.495903873443604,0.8685839176177979,11.524521827697754,0.9147751331329346,71.2,35,0,0.0
oracle_ac_primal_dual_all_bounds,Qg+Vm+Va,3,,,18,6.062784141964382,1.8215705156326294,8.143530276086596,2.427717089653015,8.212267624007332,2.4389071464538574,4.888888888888889,4.0,0,0.0
oracle_ac_primal_dual_all_bounds,Va,1,,,17,12.015272771610933,1.588818073272705,13.645527545143576,1.9904539585113525,13.69576792155995,1.9984078407287598,24.58823529411765,7,0,0.0
oracle_ac_primal_dual_all_bounds,Vm,1,,,16,14.069771498441696,2.768085479736328,14.934345290064812,3.011299967765808,14.973188504576683,3.0244141817092896,75.0625,19.0,0,0.0
oracle_ac_primal_dual_all_bounds,Vm+Va,2,,,17,6.02390071924995,1.425807237625122,7.633487771539127,1.828705072402954,7.6837281479555015,1.8366589546203613,5.823529411764706,4,0,0.0
oracle_ac_primal_only,Pg,1,,,18,19.71318847603268,4.369385004043579,21.25384623474545,4.94210410118103,21.322583582666184,4.953294157981873,53.611111111111114,37.0,0,0.0
oracle_ac_primal_only,Pg+Qg,2,,,17,20.48947590940139,2.948427200317383,22.282481207567102,3.3336362838745117,22.351542332593134,3.341590166091919,47.529411764705884,36,0,0.0
oracle_ac_primal_only,Pg+Qg+Va,3,,,18,18.448082579506767,4.151387095451355,20.136314127180313,4.625959157943726,20.205051475101047,4.637149214744568,53.94444444444444,32.0,0,0.0
oracle_ac_primal_only,Pg+Qg+Vm,3,,,18,18.546634475390118,3.734901547431946,20.625481751230026,4.392609596252441,20.694219099150764,4.403799653053284,52.611111111111114,33.5,0,0.0
oracle_ac_primal_only,Pg+Qg+Vm+Va,4,,,18,13.5236304336124,3.871829628944397,15.356044173240662,4.445327639579773,15.424781521161398,4.456517696380615,31.833333333333332,29.5,0,0.0
oracle_ac_primal_only,Pg+Va,2,,,18,16.598300337791443,4.28176212310791,18.32481912771861,4.881070137023926,18.393556475639343,4.892260193824768,46.5,32.5,0,0.0
oracle_ac_primal_only,Pg+Vm,2,,,18,22.86827372180091,4.441399335861206,24.86073284678989,4.75430428981781,24.929470194710625,4.765494346618652,60.388888888888886,33.5,0,0.0
oracle_ac_primal_only,Pg+Vm+Va,3,,,18,13.749779714478386,3.57151460647583,15.464300327830845,4.165328025817871,15.53303767575158,4.176518082618713,33.22222222222222,30.0,0,0.0
oracle_ac_primal_only,Qg,1,,,18,57.39096878634559,4.3064044713974,59.49281636873881,5.259640574455261,59.561553716659546,5.2708306312561035,69.44444444444444,39.5,0,0.0
oracle_ac_primal_only,Qg+Va,2,,,18,22.697097248501247,4.560819506645203,24.44310694270664,5.132477164268494,24.511844290627373,5.143667221069336,62.333333333333336,38.5,0,0.0
oracle_ac_primal_only,Qg+Vm,2,,,16,14.852939307689667,1.8372430801391602,16.356095507740974,1.9745681285858154,16.397462025284767,2.0016406774520874,47.6875,37.0,0,0.0
oracle_ac_primal_only,Qg+Vm+Va,3,,,18,14.043651541074118,3.8061126470565796,15.695762700504726,4.285700082778931,15.764500048425463,4.296890139579773,39.111111111111114,36.5,0,0.0
oracle_ac_primal_only,Va,1,,,18,22.28030566374461,4.544908761978149,24.103061662779915,5.124436736106873,24.17179901070065,5.135626792907715,59.27777777777778,38.5,0,0.0
oracle_ac_primal_only,Vm,1,,,17,25.840362422606525,2.81997013092041,27.61943170603584,3.7780990600585938,27.680905243929693,3.7819271087646484,61.35294117647059,40,0,0.0
oracle_ac_primal_only,Vm+Va,2,,,18,13.819249603483412,4.637997031211853,15.678203768200344,5.223460912704468,15.74694111612108,5.23465096950531,39.44444444444444,36.5,0,0.0
